id,method_id,annotation_type_id,annotation_category,entity_type,entity_id,value,created_at,updated_at
"450610","9","6","prediction","articles","850336","{""claims"": []}","2020-08-01 07:38:17.025368+02","2022-03-10 02:15:10.402658+01"
"342770","9","6","prediction","articles","326164","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.410417106690693, ""partial_veracity"": ""false""}]}","2020-03-08 20:01:54.705854+01","2022-03-10 02:17:46.100994+01"
"314421","9","6","prediction","articles","276887","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.9264105558395386, ""presence_score"": 0.3518619556653535, ""partial_veracity"": ""unknown""}]}","2020-03-08 15:47:57.048835+01","2022-03-09 23:20:38.162395+01"
"366928","9","6","prediction","articles","244170","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4912, ""presence"": ""yes"", ""stance_score"": 0.799929678440094, ""presence_score"": 0.35196021037938113, ""partial_veracity"": ""unknown""}]}","2020-03-08 22:50:03.067391+01","2022-03-09 23:21:06.579845+01"
"314435","9","6","prediction","articles","276941","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.48303139209747314, ""presence_score"": 0.45703492042574706, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.610653817653656, ""presence_score"": 0.46974727796045396, ""partial_veracity"": ""false""}]}","2020-03-08 15:48:03.748314+01","2022-03-09 23:21:09.72532+01"
"366945","9","6","prediction","articles","244187","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.9187861680984497, ""presence_score"": 0.41273027307890797, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4912, ""presence"": ""yes"", ""stance_score"": 0.9186811447143555, ""presence_score"": 0.3511301216056451, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.9001017212867737, ""presence_score"": 0.4263031520333027, ""partial_veracity"": ""false""}]}","2020-03-08 22:50:09.295163+01","2022-03-09 23:21:20.196553+01"
"495966","9","6","prediction","articles","965034","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.4177996516227722, ""presence_score"": 0.4015939137114994, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5237104892730713, ""presence_score"": 0.4175290903777365, ""partial_veracity"": ""false""}]}","2020-12-18 11:29:51.857607+01","2022-03-09 23:20:48.442273+01"
"366983","9","6","prediction","articles","375297","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.8916497826576233, ""presence_score"": 0.36136131338671085, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8214651346206665, ""presence_score"": 0.4097840052334944, ""partial_veracity"": ""false""}]}","2020-03-08 22:50:21.724311+01","2022-03-09 23:21:36.038376+01"
"314441","9","6","prediction","articles","276948","{""claims"": []}","2020-03-08 15:48:09.397597+01","2022-03-09 23:21:17.053765+01"
"342890","9","6","prediction","articles","326301","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6036800742149353, ""presence_score"": 0.4399939732305118, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5350099802017212, ""presence_score"": 0.47689989775428226, ""partial_veracity"": ""false""}]}","2020-03-08 20:02:57.593704+01","2022-03-10 02:19:43.879351+01"
"495904","9","6","prediction","articles","965268","{""claims"": []}","2020-12-18 11:29:03.112845+01","2022-03-09 23:23:13.468387+01"
"321909","9","6","prediction","articles","293574","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.9526231288909912, ""presence_score"": 0.4792620752307828, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.9644712209701538, ""presence_score"": 0.4871700732808111, ""partial_veracity"": ""false""}]}","2020-03-08 16:52:56.068127+01","2022-03-10 02:20:04.413899+01"
"503059","9","6","prediction","articles","981380","{""claims"": [{""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6644227504730225, ""presence_score"": 0.3961019157448165, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""neutral"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.49077585339546204, ""presence_score"": 0.39590891597811684, ""partial_veracity"": ""unknown""}]}","2021-01-27 21:01:11.83572+01","2022-03-10 02:14:47.862174+01"
"367063","9","6","prediction","articles","244313","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.864495038986206, ""presence_score"": 0.6414272879365105, ""partial_veracity"": ""false""}]}","2020-03-08 22:50:51.547444+01","2022-03-09 23:22:46.317821+01"
"380834","9","6","prediction","articles","260495","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9696630239486694, ""presence_score"": 0.5044300947464029, ""partial_veracity"": ""false""}]}","2020-03-09 00:04:02.303927+01","2022-03-10 02:14:55.346699+01"
"488830","9","6","prediction","articles","948761","{""claims"": []}","2020-11-11 02:42:48.09438+01","2022-03-10 02:17:49.68883+01"
"314522","9","6","prediction","articles","277196","{""claims"": []}","2020-03-08 15:48:47.778502+01","2022-03-09 23:24:04.634465+01"
"366975","9","6","prediction","articles","375280","{""claims"": []}","2020-03-08 22:50:18.963324+01","2022-03-09 23:21:30.723011+01"
"342908","9","6","prediction","articles","326325","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.410417106690693, ""partial_veracity"": ""false""}]}","2020-03-08 20:03:06.127912+01","2022-03-10 02:19:53.490466+01"
"314545","9","6","prediction","articles","277256","{""claims"": []}","2020-03-08 15:49:04.919602+01","2022-03-09 23:24:34.702575+01"
"314487","9","6","prediction","articles","277103","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6215506792068481, ""presence_score"": 0.4868827280027575, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.916052520275116, ""presence_score"": 0.5039809671108829, ""partial_veracity"": ""false""}]}","2020-03-08 15:48:30.491017+01","2022-03-09 23:22:59.592525+01"
"342806","9","6","prediction","articles","326202","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.8392890691757202, ""presence_score"": 0.4166902875435998, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 5969, ""presence"": ""yes"", ""stance_score"": 0.7565701603889465, ""presence_score"": 0.398858603400934, ""partial_veracity"": ""unknown""}]}","2020-03-08 20:02:11.926438+01","2022-03-10 02:18:27.96201+01"
"343003","9","6","prediction","articles","326428","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.410417106690693, ""partial_veracity"": ""false""}]}","2020-03-08 20:03:57.186735+01","2022-03-10 02:21:23.155381+01"
"343197","9","6","prediction","articles","326685","{""claims"": []}","2020-03-08 20:05:28.304663+01","2022-03-10 02:23:49.048342+01"
"451283","9","6","prediction","articles","867287","{""claims"": []}","2020-08-04 09:03:09.452129+02","2022-03-09 23:26:27.525025+01"
"314646","9","6","prediction","articles","277512","{""claims"": []}","2020-03-08 15:50:03.264212+01","2022-03-09 23:27:09.833656+01"
"367487","9","6","prediction","articles","244756","{""claims"": []}","2020-03-08 22:53:16.628202+01","2022-03-09 23:27:12.610399+01"
"381229","9","6","prediction","articles","260761","{""claims"": []}","2020-03-09 00:05:16.614305+01","2022-03-10 02:19:41.308992+01"
"342951","9","6","prediction","articles","326372","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 4769, ""presence"": ""yes"", ""stance_score"": 0.9673448204994202, ""presence_score"": 0.43009302945841626, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.43718887314063287, ""partial_veracity"": ""false""}]}","2020-03-08 20:03:27.372017+01","2022-03-10 02:20:23.925178+01"
"503236","9","6","prediction","articles","981661","{""claims"": [{""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.3878611624240875, ""presence_score"": 0.37115783090083704, ""partial_veracity"": ""false""}]}","2021-01-28 21:06:28.300499+01","2022-03-10 02:19:45.429808+01"
"488869","9","6","prediction","articles","949079","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.610757052898407, ""presence_score"": 0.41319378498579934, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.66628497838974, ""presence_score"": 0.3872026355795175, ""partial_veracity"": ""false""}]}","2020-11-11 02:45:29.5509+01","2022-03-10 02:21:41.99387+01"
"331931","9","6","prediction","articles","309958","{""claims"": []}","2020-03-08 18:22:44.00264+01","2022-03-09 23:24:03.573498+01"
"314535","9","6","prediction","articles","277229","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6730313301086426, ""presence_score"": 0.5354570600416735, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8496320247650146, ""presence_score"": 0.5502056859668897, ""partial_veracity"": ""false""}]}","2020-03-08 15:48:55.192996+01","2022-03-09 23:24:11.612887+01"
"462318","9","6","prediction","articles","916166","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.5057147145271301, ""presence_score"": 0.493953217884698, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5903214812278748, ""presence_score"": 0.485878062526308, ""partial_veracity"": ""false""}]}","2020-10-04 19:12:24.795848+02","2022-03-10 02:20:07.931575+01"
"342937","9","6","prediction","articles","326358","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.410417106690693, ""partial_veracity"": ""false""}]}","2020-03-08 20:03:20.6142+01","2022-03-10 02:20:13.975153+01"
"451194","9","6","prediction","articles","867090","{""claims"": []}","2020-08-03 08:51:32.21567+02","2022-03-09 23:24:39.911065+01"
"314561","9","6","prediction","articles","277302","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7750217914581299, ""presence_score"": 0.49529346565816595, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4007, ""presence"": ""yes"", ""stance_score"": 0.6361874938011169, ""presence_score"": 0.372676666352566, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8219348788261414, ""presence_score"": 0.5078252090623522, ""partial_veracity"": ""false""}]}","2020-03-08 15:49:13.333028+01","2022-03-09 23:25:03.532131+01"
"331983","9","6","prediction","articles","310073","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 2217, ""presence"": ""yes"", ""stance_score"": 0.6109773516654968, ""presence_score"": 0.3530468255637221, ""partial_veracity"": ""false""}]}","2020-03-08 18:23:17.148596+01","2022-03-09 23:25:07.552605+01"
"331988","9","6","prediction","articles","310087","{""claims"": []}","2020-03-08 18:23:19.427848+01","2022-03-09 23:25:20.691558+01"
"331998","9","6","prediction","articles","310109","{""claims"": []}","2020-03-08 18:23:22.679945+01","2022-03-09 23:25:39.014051+01"
"342940","9","6","prediction","articles","326361","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.410417106690693, ""partial_veracity"": ""false""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 4660, ""presence"": ""yes"", ""stance_score"": 0.9114140868186951, ""presence_score"": 0.40222064823225684, ""partial_veracity"": ""unknown""}]}","2020-03-08 20:03:22.093296+01","2022-03-10 02:20:15.560783+01"
"314624","9","6","prediction","articles","277460","{""claims"": []}","2020-03-08 15:49:52.853928+01","2022-03-09 23:26:26.618662+01"
"314629","9","6","prediction","articles","277472","{""claims"": [{""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 472, ""presence"": ""yes"", ""stance_score"": 0.6355925798416138, ""presence_score"": 0.40339324793798675, ""partial_veracity"": ""false""}]}","2020-03-08 15:49:54.704044+01","2022-03-09 23:26:30.478237+01"
"343254","9","6","prediction","articles","326785","{""claims"": [{""rating"": ""true"", ""stance"": ""neutral"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.4366917908191681, ""presence_score"": 0.36461902243425, ""partial_veracity"": ""unknown""}]}","2020-03-08 20:05:52.525309+01","2022-03-10 02:25:09.280997+01"
"314642","9","6","prediction","articles","277504","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.44078126549720764, ""presence_score"": 0.41304263261114965, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.41605138778686523, ""presence_score"": 0.4512317441660785, ""partial_veracity"": ""false""}]}","2020-03-08 15:50:00.440597+01","2022-03-09 23:27:02.671588+01"
"343215","9","6","prediction","articles","326715","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 6133, ""presence"": ""yes"", ""stance_score"": 0.7017974257469177, ""presence_score"": 0.39039176492934735, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 6288, ""presence"": ""yes"", ""stance_score"": 0.7545161843299866, ""presence_score"": 0.38770254344044286, ""partial_veracity"": ""false""}]}","2020-03-08 20:05:36.199547+01","2022-03-10 02:24:07.959775+01"
"343269","9","6","prediction","articles","326800","{""claims"": []}","2020-03-08 20:06:01.36183+01","2022-03-10 02:25:26.255951+01"
"314701","9","6","prediction","articles","277637","{""claims"": []}","2020-03-08 15:50:29.711969+01","2022-03-09 23:28:40.983121+01"
"503246","9","6","prediction","articles","981734","{""claims"": []}","2021-01-28 21:07:13.412593+01","2022-03-10 02:20:27.257665+01"
"381521","9","6","prediction","articles","261116","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2819, ""presence"": ""yes"", ""stance_score"": 0.920110285282135, ""presence_score"": 0.454976886286258, ""partial_veracity"": ""unknown""}]}","2020-03-09 00:06:11.810835+01","2022-03-10 02:23:29.293996+01"
"343250","9","6","prediction","articles","326780","{""claims"": [{""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.5840529203414917, ""presence_score"": 0.4217319150319669, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.4182097017765045, ""presence_score"": 0.39726770073013734, ""partial_veracity"": ""false""}]}","2020-03-08 20:05:50.907045+01","2022-03-10 02:25:06.175237+01"
"343199","9","6","prediction","articles","326688","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 3054, ""presence"": ""yes"", ""stance_score"": 0.8424261808395386, ""presence_score"": 0.3638148578747796, ""partial_veracity"": ""unknown""}]}","2020-03-08 20:05:29.229575+01","2022-03-10 02:23:51.899081+01"
"367554","9","6","prediction","articles","244828","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 5150, ""presence"": ""yes"", ""stance_score"": 0.6592596173286438, ""presence_score"": 0.3899602619705071, ""partial_veracity"": ""false""}]}","2020-03-08 22:53:36.44777+01","2022-03-09 23:28:11.134378+01"
"314601","9","6","prediction","articles","277394","{""claims"": []}","2020-03-08 15:49:37.379957+01","2022-03-09 23:25:58.938533+01"
"455179","9","6","prediction","articles","900215","{""claims"": []}","2020-08-26 14:19:01.727251+02","2022-03-09 23:28:35.397614+01"
"343228","9","6","prediction","articles","326743","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7285363674163818, ""presence_score"": 0.5813397547725205, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4912, ""presence"": ""yes"", ""stance_score"": 0.7442730069160461, ""presence_score"": 0.39662463073058224, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8709695339202881, ""presence_score"": 0.5928527041598521, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 5150, ""presence"": ""yes"", ""stance_score"": 0.8689870834350586, ""presence_score"": 0.3668836938574367, ""partial_veracity"": ""true""}]}","2020-03-08 20:05:41.124849+01","2022-03-10 02:24:23.90165+01"
"381462","9","6","prediction","articles","261005","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.5211209654808044, ""presence_score"": 0.6799914455368449, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 443, ""presence"": ""yes"", ""stance_score"": 0.7328826785087585, ""presence_score"": 0.3512779286986379, ""partial_veracity"": ""false""}]}","2020-03-09 00:05:57.701598+01","2022-03-10 02:22:10.088963+01"
"314620","9","6","prediction","articles","277455","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 4007, ""presence"": ""yes"", ""stance_score"": 0.7747531533241272, ""presence_score"": 0.3619571852529047, ""partial_veracity"": ""unknown""}]}","2020-03-08 15:49:50.98466+01","2022-03-09 23:26:13.951044+01"
"451284","9","6","prediction","articles","867298","{""claims"": []}","2020-08-04 09:03:14.39109+02","2022-03-09 23:26:31.860782+01"
"496345","9","6","prediction","articles","965609","{""claims"": []}","2020-12-19 11:32:10.157553+01","2022-03-09 23:26:41.639293+01"
"343198","9","6","prediction","articles","326687","{""claims"": []}","2020-03-08 20:05:28.816356+01","2022-03-10 02:23:50.651407+01"
"343268","9","6","prediction","articles","326799","{""claims"": []}","2020-03-08 20:06:00.735215+01","2022-03-10 02:25:24.408763+01"
"343200","9","6","prediction","articles","326690","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 421, ""presence"": ""yes"", ""stance_score"": 0.9932193160057068, ""presence_score"": 0.46676256880668393, ""partial_veracity"": ""false""}]}","2020-03-08 20:05:29.652835+01","2022-03-10 02:23:53.18582+01"
"332062","9","6","prediction","articles","310266","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.8009373545646667, ""presence_score"": 0.515965046867744, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8434677124023438, ""presence_score"": 0.5294335004106396, ""partial_veracity"": ""false""}]}","2020-03-08 18:24:03.197654+01","2022-03-09 23:26:57.869632+01"
"314703","9","6","prediction","articles","277642","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.5069582462310791, ""presence_score"": 0.3825879712363622, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""neutral"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.4573991000652313, ""presence_score"": 0.4162699899901343, ""partial_veracity"": ""unknown""}]}","2020-03-08 15:50:31.09752+01","2022-03-09 23:28:49.539109+01"
"322051","9","6","prediction","articles","293838","{""claims"": []}","2020-03-08 16:54:08.777383+01","2022-03-10 02:23:12.107416+01"
"496222","9","6","prediction","articles","965724","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7862362265586853, ""presence_score"": 0.3974785022337181, ""partial_veracity"": ""unknown""}, {""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.5319188237190247, ""presence_score"": 0.4567152803170176, ""partial_veracity"": ""true""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.46729686856269836, ""presence_score"": 0.39305475326027234, ""partial_veracity"": ""false""}, {""rating"": ""true"", ""stance"": ""neutral"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.3780149221420288, ""presence_score"": 0.4337685287387812, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 3420, ""presence"": ""yes"", ""stance_score"": 0.7698754668235779, ""presence_score"": 0.4744635876197279, ""partial_veracity"": ""unknown""}]}","2020-12-19 11:30:54.247733+01","2022-03-09 23:28:17.29566+01"
"314567","9","6","prediction","articles","277310","{""claims"": [{""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6752548217773438, ""presence_score"": 0.545906998892377, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 4912, ""presence"": ""yes"", ""stance_score"": 0.47532209753990173, ""presence_score"": 0.45000658499376267, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""neutral"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.4455508291721344, ""presence_score"": 0.5748586953499529, ""partial_veracity"": ""unknown""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 5150, ""presence"": ""yes"", ""stance_score"": 0.44904130697250366, ""presence_score"": 0.8174880063537345, ""partial_veracity"": ""false""}]}","2020-03-08 15:49:16.937852+01","2022-03-09 23:25:14.62591+01"
"331984","9","6","prediction","articles","310076","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7325401902198792, ""presence_score"": 0.4517865367365044, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5632646679878235, ""presence_score"": 0.4852021055553879, ""partial_veracity"": ""false""}]}","2020-03-08 18:23:17.935768+01","2022-03-09 23:25:12.946755+01"
"322012","9","6","prediction","articles","424855","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7914147973060608, ""presence_score"": 0.5530291388033515, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.809097945690155, ""presence_score"": 0.5605862063963478, ""partial_veracity"": ""false""}]}","2020-03-08 16:53:45.882694+01","2022-03-10 02:22:13.218119+01"
"489117","9","6","prediction","articles","949874","{""claims"": []}","2020-11-12 02:57:15.273173+01","2022-03-10 02:35:27.849787+01"
"314584","9","6","prediction","articles","277363","{""claims"": [{""rating"": ""unknown"", ""stance"": ""neutral"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7198360562324524, ""presence_score"": 0.5354570600416735, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""neutral"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5031477212905884, ""presence_score"": 0.5403750398239889, ""partial_veracity"": ""unknown""}]}","2020-03-08 15:49:25.31619+01","2022-03-09 23:25:42.828527+01"
"322043","9","6","prediction","articles","293827","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2051, ""presence"": ""yes"", ""stance_score"": 0.5161421895027161, ""presence_score"": 0.36154063651880114, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 4660, ""presence"": ""yes"", ""stance_score"": 0.7627983689308167, ""presence_score"": 0.37495377391396606, ""partial_veracity"": ""unknown""}]}","2020-03-08 16:54:04.676512+01","2022-03-10 02:23:04.963033+01"
"342995","9","6","prediction","articles","326420","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.6913926005363464, ""presence_score"": 0.4112853365246547, ""partial_veracity"": ""unknown""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.9966521859169006, ""presence_score"": 0.42644192902678263, ""partial_veracity"": ""false""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.5319666862487793, ""presence_score"": 0.4329407689045019, ""partial_veracity"": ""false""}]}","2020-03-08 20:03:51.845576+01","2022-03-10 02:21:18.915127+01"
"332063","9","6","prediction","articles","310269","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7264832854270935, ""presence_score"": 0.5132665067831819, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.7760370373725891, ""presence_score"": 0.5267129859997213, ""partial_veracity"": ""true""}]}","2020-03-08 18:24:03.998395+01","2022-03-09 23:26:59.305248+01"
"343277","9","6","prediction","articles","326810","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7856153249740601, ""presence_score"": 0.48132510641646126, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8408998250961304, ""presence_score"": 0.47276131156210416, ""partial_veracity"": ""false""}]}","2020-03-08 20:06:06.002208+01","2022-03-10 02:25:42.032641+01"
