id,article_id,media_type_id,url,caption,extracted_at
"283236","325404","1","https://www.naturalhealth365.com/wp-content/uploads/2016/07/blood-clots.jpg","blood-clots","2019-09-05 13:19:54.237191+02"
"283361","325533","1","https://www.naturalhealth365.com/wp-content/uploads/2016/11/plastic-bottles.jpg","plastic-bottles","2019-09-05 13:21:00.545829+02"
"283637","325823","1","https://www.naturalhealth365.com/wp-content/uploads/2017/08/fluoride-in-water.jpg","fluoride-in-water","2019-09-05 13:23:24.793566+02"
"283665","325852","1","https://www.naturalhealth365.com/wp-content/uploads/2015/09/artificial-sweeteners.jpg","artificial-sweeteners","2019-09-05 13:23:40.095309+02"
"283707","325898","1","https://www.naturalhealth365.com/wp-content/uploads/2017/10/seasonal-allergies.jpg","seasonal-allergies","2019-09-05 13:24:01.67588+02"
"283765","325957","1","https://www.naturalhealth365.com/wp-content/uploads/2017/11/immunity-repair.jpg","immunity-repair","2019-09-05 13:24:33.825563+02"
"283567","325753","1","https://www.naturalhealth365.com/wp-content/uploads/2017/06/EMF-pollution.jpg","EMF-pollution","2019-09-05 13:22:50.0527+02"
"283667","325854","1","https://www.naturalhealth365.com/wp-content/uploads/2016/01/meat-on-the-grill.jpg","breast-cancer-risk-from-meat","2019-09-05 13:23:40.514657+02"
"283896","326093","1","https://www.naturalhealth365.com/wp-content/uploads/2018/03/weight-gain.jpg","weight-gain","2019-09-05 13:25:44.700986+02"
"283946","326144","1","https://www.naturalhealth365.com/wp-content/uploads/2018/05/blood-pressure-drugs.jpg","blood-pressure-drugs","2019-09-05 13:26:08.990731+02"
"283949","326147","1","https://www.naturalhealth365.com/wp-content/uploads/2014/01/baking-soda.jpg","baking-soda","2019-09-05 13:26:09.531737+02"
"283960","326158","1","https://www.naturalhealth365.com/wp-content/uploads/2018/05/benefits-of-blueberries.jpg","benefits-of-blueberries","2019-09-05 13:26:14.549111+02"
"283714","325905","1","https://www.naturalhealth365.com/wp-content/uploads/2015/12/gut-bacteria.jpg","gut-bacteria","2019-09-05 13:24:06.297628+02"
"283727","325918","1","https://www.naturalhealth365.com/wp-content/uploads/2017/10/healthcare.jpg","healthcare","2019-09-05 13:24:12.425527+02"
"283750","325942","1","https://www.naturalhealth365.com/wp-content/uploads/2017/11/grape-seed-extract.jpg","grape-seed-extract","2019-09-05 13:24:27.764639+02"
"283797","325993","1","https://www.naturalhealth365.com/wp-content/uploads/2018/01/water-memory.jpg","water-memory","2019-09-05 13:24:53.472027+02"
"283833","326030","1","https://www.naturalhealth365.com/wp-content/uploads/2018/02/dpt-vaccine.jpg","dpt-vaccine","2019-09-05 13:25:13.998027+02"
"283928","326126","1","https://www.naturalhealth365.com/wp-content/uploads/2018/04/nonalcoholic-fatty-liver-disease.jpg","nonalcoholic-fatty-liver-disease","2019-09-05 13:25:59.947076+02"
"283930","326128","1","https://www.naturalhealth365.com/wp-content/uploads/2018/04/breast-cancer-cells.jpg","breast-cancer-cells","2019-09-05 13:26:00.316846+02"
"283932","326130","1","https://www.naturalhealth365.com/wp-content/uploads/2018/04/low-carbohydrate-diet.jpg","low-carbohydrate-diet","2019-09-05 13:26:03.568938+02"
"283956","326154","1","https://www.naturalhealth365.com/wp-content/uploads/2018/05/vaccine-ingredients.jpg","vaccine-ingredients","2019-09-05 13:26:13.695964+02"
"283878","326075","1","https://www.naturalhealth365.com/wp-content/uploads/2016/04/drinking-alcohol.jpg","drinking-alcohol","2019-09-05 13:25:35.770753+02"
"283924","326122","1","https://www.naturalhealth365.com/wp-content/uploads/2018/04/vaccines-bill-no-free-speech.jpg","vaccines-bill-no-free-speech","2019-09-05 13:25:59.191878+02"
"283945","326143","1","https://www.naturalhealth365.com/wp-content/uploads/2018/05/melatonin-dementia-stroke.jpg","melatonin-dementia-stroke","2019-09-05 13:26:08.800948+02"
"284004","326202","1","https://www.naturalhealth365.com/wp-content/uploads/2018/07/bird-flu.jpg","bird-flu","2019-09-05 13:26:40.031059+02"
"284062","326260","1","https://www.naturalhealth365.com/wp-content/uploads/2018/08/cell-phone-usage.jpg","cell-phone-usage","2019-09-05 13:27:09.844359+02"
"284126","326324","1","https://www.naturalhealth365.com/wp-content/uploads/2018/10/tyrosine-stress-help.jpg","tyrosine-stress-help","2019-09-05 13:27:39.873691+02"
"284022","326220","1","https://www.naturalhealth365.com/wp-content/uploads/2018/07/amyloid-plaque.jpg","amyloid-plaque","2019-09-05 13:26:49.45266+02"
"284037","326235","1","https://www.naturalhealth365.com/wp-content/uploads/2018/06/exercise.jpg","exercise","2019-09-05 13:26:56.38802+02"
"284075","326273","1","https://www.naturalhealth365.com/wp-content/uploads/2018/09/low-magnesium.jpg","low-magnesium","2019-09-05 13:27:15.423399+02"
"284167","326365","1","https://www.naturalhealth365.com/wp-content/uploads/2018/09/low-magnesium.jpg","low-magnesium","2019-09-05 13:27:58.616802+02"
"284207","326405","1","https://www.naturalhealth365.com/wp-content/uploads/2018/12/artificial-sweetener.jpg","artificial-sweetener","2019-09-05 13:28:17.546503+02"
"284233","326431","1","https://www.naturalhealth365.com/wp-content/uploads/2018/09/antibiotics.jpg","antibiotics","2019-09-05 13:28:31.500782+02"
"284274","326472","1","https://www.naturalhealth365.com/wp-content/uploads/2019/02/youtube-facebook.png","youtube-facebook","2019-09-05 13:28:50.716781+02"
"284040","326238","1","https://www.naturalhealth365.com/wp-content/uploads/2019/01/Natural-Health-365_podcast-cover-3k.jpg","","2019-09-05 13:26:56.954204+02"
"284045","326243","1","https://www.naturalhealth365.com/wp-content/uploads/2018/08/HPV-vitamin-C.jpg","HPV-vitamin-C","2019-09-05 13:27:00.837293+02"
"284093","326291","1","https://www.naturalhealth365.com/wp-content/uploads/2018/09/depression.jpg","depression","2019-09-05 13:27:24.873115+02"
"284637","327660","1","https://vactruth.com/wp-content/uploads/2013/05/vac-girl.jpg","","2019-09-05 14:36:29.762919+02"
"284641","327664","1","https://vactruth.com/wp-content/uploads/2013/06/vaccine-tricks-e1371127785282.jpg","","2019-09-05 14:36:32.075895+02"
"284716","327739","1","https://vactruth.com/wp-content/uploads/2015/05/autism.jpg","","2019-09-05 14:37:00.083554+02"
"284722","327745","1","https://vactruth.com/wp-content/uploads/2015/08/crying-child.jpg","","2019-09-05 14:37:03.123586+02"
"284562","327585","1","https://vactruth.com/wp-content/uploads/2012/08/vaccines-scared.jpg","","2019-09-05 14:36:01.864638+02"
"284648","327671","1","https://vactruth.com/wp-content/uploads/2013/07/mother-child.jpg","","2019-09-05 14:36:33.647932+02"
"284691","327714","1","https://vactruth.com/wp-content/uploads/2014/08/meredith.jpg","","2019-09-05 14:36:50.452615+02"
"284692","327715","1","https://vactruth.com/wp-content/uploads/2014/09/baby-crying.jpg","","2019-09-05 14:36:50.66525+02"
"284695","327718","1","https://vactruth.com/wp-content/uploads/2014/10/India-HPV-Vaccine.jpg","","2019-09-05 14:36:51.370963+02"
"284704","327727","1","https://vactruth.com/wp-content/uploads/2015/01/im-vaccinated.jpg","","2019-09-05 14:36:55.351819+02"
"284825","327849","1","https://vaxxter.com/wp-content/uploads/2015/10/8190819087_6d2f748ac8_vaccine.jpg","","2019-09-05 15:02:43.283603+02"
"284869","327896","1","https://vaxxter.com/wp-content/uploads/2015/11/hpv-vaccine-Google-Search1.png","","2019-09-05 15:02:57.962881+02"
"284880","327907","1","https://vaxxter.com/wp-content/uploads/2015/12/mother.jpg","mother child","2019-09-05 15:03:01.225905+02"
"284684","327707","1","https://vactruth.com/wp-content/uploads/2014/03/vax-pushers.jpg","","2019-09-05 14:36:46.928034+02"
"284696","327719","1","https://vactruth.com/wp-content/uploads/2014/11/vaccine-injury-sbs.jpg","","2019-09-05 14:36:51.622455+02"
"284708","327731","1","https://vactruth.com/wp-content/uploads/2015/02/baby-sids.jpg","","2019-09-05 14:36:56.270775+02"
"284761","327784","1","https://vactruth.com/wp-content/uploads/2016/07/congress-vaccine-makers.jpg","","2019-09-05 14:37:17.933288+02"
"285094","328122","1","https://vaxxter.com/wp-content/uploads/2017/06/index.png","","2019-09-05 15:04:10.630524+02"
"285149","328177","1","https://vaxxter.com/wp-content/uploads/2017/08/letter.png","","2019-09-05 15:04:27.269865+02"
"284993","328021","1","https://vaxxter.com/wp-content/uploads/2017/03/e036b20f2ef51c3e81584d04ee44408be273ebd518b015499cf2_1280_anonymous1.jpg","","2019-09-05 15:03:38.982473+02"
"285067","328095","1","https://vaxxter.com/wp-content/uploads/2016/03/pertussis.jpg","pertussis","2019-09-05 15:04:01.694009+02"
"285072","328100","1","https://vaxxter.com/wp-content/uploads/2017/05/download-1.png","","2019-09-05 15:04:02.55767+02"
"285486","328515","1","https://vaxxter.com/wp-content/uploads/2018/05/3492567355_d6049000bb_b_flu-shot.jpg","flu deaths pennsylvania","2019-09-05 15:06:17.242421+02"
"285491","328520","1","https://vaxxter.com/wp-content/uploads/2018/06/e834b30c28f5073ecd0b470de7444e90fe76e7d711b1174893f3c7_640_dog.jpg","","2019-09-05 15:06:18.139962+02"
"285512","328542","1","https://vaxxter.com/wp-content/uploads/2018/07/thai-cave.png","tha cave vaccines","2019-09-05 15:06:26.204032+02"
"285521","328551","1","https://vaxxter.com/wp-content/uploads/2018/07/nurse-vaccines.png","nurse vaccines","2019-09-05 15:06:30.129958+02"
"285533","328563","1","https://vaxxter.com/wp-content/uploads/2018/08/11256170196_d00939b88d_missouri-school.jpg","","2019-09-05 15:06:33.657627+02"
"285539","328569","1","https://vaxxter.com/wp-content/uploads/2018/08/e83db90b2ff3083ecd0b470de7444e90fe76e7d61cb1134794f8c3_640_vaccine.jpg","","2019-09-05 15:06:34.806152+02"
"285588","328618","1","https://vaxxter.com/wp-content/uploads/2017/09/Depositphotos_68394023_m-2015.jpg","","2019-09-05 15:06:50.231383+02"
"274286","316773","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/rabies-dropping.jpg","Image: Rabies vaccine to be air dropped by helicopter over parts of Northeast Ohio","2019-09-05 10:38:57.921465+02"
"274290","316777","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Sad-Girl-Child-Teddy-Bear-e1496069909470.jpg","Image: Texas lawmaker claims your child “belongs to the state” and can be forcibly vaccinated","2019-09-05 10:38:58.374081+02"
"274291","316777","4","https://www.youtube.com/embed/Qwt5R-MpYe8?feature=oembed",,"2019-09-05 10:38:58.375882+02"
"274311","315855","1","https://i2.wp.com/neurosciencenews.com/files/2014/11/rat-aggression-genetics-public.jpg?fit=750%2C422&ssl=1","Top image","2019-09-05 10:39:04.789371+02"
"274489","316041","1","https://i0.wp.com/neurosciencenews.com/files/2014/10/mouse-brain-size.jpg?fit=750%2C450&ssl=1","Top image","2019-09-05 10:39:41.684953+02"
"274445","316007","1","https://i0.wp.com/neurosciencenews.com/files/2014/10/sod-protein-als.jpg?fit=750%2C1122&ssl=1","Top image","2019-09-05 10:39:31.888212+02"
"274454","316008","1","https://i1.wp.com/neurosciencenews.com/files/2014/10/broccoli-sprouts-autism-treatment.jpg?fit=750%2C765&ssl=1","Top image","2019-09-05 10:39:32.420022+02"
"274458","316900","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Sound-Wave-Orange-Audio.jpg","Image: Orwellian audio editing breakthrough allows your audio recordings to be edited like text to insert words you never said","2019-09-05 10:39:33.066724+02"
"274490","316043","1","https://i0.wp.com/neurosciencenews.com/files/2014/10/Aplysia-californica-chemo-brain.jpg?fit=750%2C542&ssl=1","Top image","2019-09-05 10:39:42.63193+02"
"274624","316188","1","https://i1.wp.com/neurosciencenews.com/files/2014/09/memory-regulation-sweatt.jpg?fit=750%2C935&ssl=1","Top image","2019-09-05 10:40:07.261559+02"
"274645","316212","1","https://i0.wp.com/neurosciencenews.com/files/2014/09/vegetative-state-hitchcock-movies.jpg?fit=750%2C1031&ssl=1","Top image","2019-09-05 10:40:11.500495+02"
"274631","317018","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Korea-Nuclear-Conflict-1.jpg","Image: North Korea just made a huge breakthrough in its nuclear program… here’s why you should be worried","2019-09-05 10:40:09.254292+02"
"274635","316210","1","https://i2.wp.com/neurosciencenews.com/files/2014/09/ptsd-genetics-childhood-trauma.jpg?fit=750%2C837&ssl=1","Top image","2019-09-05 10:40:10.067887+02"
"274646","316212","4","https://www.youtube.com/embed/KAJobk1lFPs?feature=oembed",,"2019-09-05 10:40:11.50071+02"
"274649","316213","1","https://i0.wp.com/neurosciencenews.com/files/2014/09/kidney-donors-altruism.jpg?fit=750%2C499&ssl=1","Top image","2019-09-05 10:40:11.937092+02"
"274654","316215","1","https://i0.wp.com/neurosciencenews.com/files/2014/09/eeg-ptsd-theta-waves.jpg?fit=750%2C500&ssl=1","Top image","2019-09-05 10:40:13.13213+02"
"274860","317179","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Emergency-Room-Rush-Running-Hospital.jpg","Image: More children harmed by VACCINES than from GUNSHOTS, government statistics reveal","2019-09-05 10:40:59.156488+02"
"274871","317192","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/The-Man-Knife-Hand-Closeup.jpg","Image: Massachusetts Attorney General says it’s okay for mainstream media to publish death threats against “anti-vaxxers”","2019-09-05 10:41:00.138081+02"
"274780","316362","1","https://i2.wp.com/neurosciencenews.com/files/2014/08/optogenetics-driving-brain-rhythm.jpg?fit=750%2C454&ssl=1","Top image","2019-09-05 10:40:38.03382+02"
"274831","317162","1","http://www.rescuepost.com/.a/6a00d8357f3f2969e201b8d282e672970c-450wi","Cohen1","2019-09-05 10:40:50.623917+02"
"274849","316437","1","https://i1.wp.com/neurosciencenews.com/files/2014/08/tau-protein-childhood-epilepsy.jpg?fit=750%2C421&ssl=1","Top image","2019-09-05 10:40:56.009849+02"
"274866","316439","1","https://i2.wp.com/neurosciencenews.com/files/2014/08/aplysia-neurons-mrna-expression.jpg?fit=750%2C308&ssl=1","Top image","2019-09-05 10:40:59.595358+02"
"274956","317252","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Human-Skull-02.jpg","Image: The world’s first cold-weather body decomposition farm to be built at Northern Michigan University","2019-09-05 10:41:14.31039+02"
"274923","316497","1","https://i0.wp.com/neurosciencenews.com/files/2014/07/sex-addiction-neuroscience-psychology.jpg?fit=750%2C366&ssl=1","Top image","2019-09-05 10:41:09.707765+02"
"274954","317249","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Vampire-facial-e1494512333634.jpg","Image: VAMPIRE facials the newest sick rage, as women have their facial skin injected with their own BLOOD","2019-09-05 10:41:14.079567+02"
"274969","316551","1","https://i1.wp.com/neurosciencenews.com/files/2014/07/binge-drinking-neuroimaging-predictor.jpg?fit=750%2C563&ssl=1","Top image","2019-09-05 10:41:17.646005+02"
"275017","317292","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/venezuella.png","Image: Venezuelan protesters have begun pelting government police with POOP bombs","2019-09-05 10:41:27.182994+02"
"275041","316610","1","https://i0.wp.com/neurosciencenews.com/files/2014/06/excitatory-and-inhibitory-neurons.jpg?fit=750%2C750&ssl=1","Top image","2019-09-05 10:41:29.979327+02"
"275072","317333","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Turmeric-Powder-Superfood.jpg","Image: Compound in turmeric found to suppress viruses, including hepatitis, herpes, chikungunya, influenza-A, HIV and HPV","2019-09-05 10:41:36.776205+02"
"275098","316680","1","https://i2.wp.com/neurosciencenews.com/files/2014/06/EEG-neuroscience-free-will.jpg?fit=750%2C384&ssl=1","Top image","2019-09-05 10:41:44.194067+02"
"275155","316728","1","https://i1.wp.com/neurosciencenews.com/files/2014/06/neural-stem-cells-brain-damage.jpg?fit=750%2C828&ssl=1","Top image","2019-09-05 10:41:52.734672+02"
"275158","316729","1","https://i0.wp.com/neurosciencenews.com/files/2014/06/crow-working-memory.jpg?fit=750%2C650&ssl=1","Top image","2019-09-05 10:41:53.095077+02"
"275164","316735","1","https://i2.wp.com/neurosciencenews.com/files/2014/06/molecular-scaffold-dementia.jpg?fit=750%2C452&ssl=1","Top image","2019-09-05 10:41:54.779568+02"
"275173","316759","1","https://i2.wp.com/neurosciencenews.com/files/2014/05/ocd-brain-structure.jpg?fit=750%2C366&ssl=1","Top image","2019-09-05 10:41:57.815646+02"
"275185","317407","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Camera-News-Studio-Anchor-Report-Media.jpg","Image: Climate change cultists are now taking over your local weather forecast","2019-09-05 10:41:59.773249+02"
"275189","317411","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/rosemary-1090419_1280.jpg","Image: Skeptics slapped down as new science shows aromatherapy sharply improves the memory of children","2019-09-05 10:42:00.103687+02"
"275206","316787","1","https://i2.wp.com/neurosciencenews.com/files/2014/05/mouse-midbrain-interneurons-dopamine.jpg?fit=750%2C529&ssl=1","Top image","2019-09-05 10:42:03.130551+02"
"275256","317460","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/salmon-sushi-1328173.jpg","Image: Futuristic roads now mixing recycled plastic with asphalt making them last 10x longer","2019-09-05 10:42:14.555813+02"
"275218","316798","1","https://i2.wp.com/neurosciencenews.com/files/2014/05/eeg-walking-cognition-tasks.jpg?fit=750%2C500&ssl=1","Top image","2019-09-05 10:42:06.992003+02"
"275237","317454","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Woman-Market-Food-Card-Reading-Label.jpg","Image: Kellogg’s funneled millions of dollars into effort to censor sugar warnings on cereals","2019-09-05 10:42:10.904915+02"
"275305","317502","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Woman-Syringe-Addict-Drugs.jpg","Image: Sugar junkie? Study suggests excessive sugar intake is similar to drug addiction","2019-09-05 10:42:25.138848+02"
"275325","316898","1","https://i0.wp.com/neurosciencenews.com/files/2014/04/genetics-learning-memory-elife.jpg?fit=750%2C524&ssl=1","Top image","2019-09-05 10:42:29.661306+02"
"275466","317607","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Health-Ranger-Wild-Foods-2.jpg","Image: Health Ranger video explains abundance of wild foods that appear when you stop POISONING the land","2019-09-05 10:42:53.989524+02"
"275530","317074","1","https://i0.wp.com/neurosciencenews.com/files/2014/03/stem-cell-neurons-grown.jpg?fit=750%2C539&ssl=1","Top image","2019-09-05 10:43:04.131107+02"
"275378","317552","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/05/Flu-Shot-Vaccine-Syringe-Adult-Inject.jpg","Image: Science paper on vaccines accidentally admits most flu shots don’t work","2019-09-05 10:42:39.327742+02"
"275581","317132","1","https://i2.wp.com/neurosciencenews.com/files/2014/03/human-brain-development-USP9X-gene.jpg?fit=800%2C447&ssl=1","Top image","2019-09-05 10:43:17.217059+02"
"275591","317142","1","https://i2.wp.com/neurosciencenews.com/files/2014/03/brain-networks-music-recognition.jpg?fit=750%2C563&ssl=1","Top image","2019-09-05 10:43:20.906329+02"
"275583","317133","1","https://i2.wp.com/neurosciencenews.com/files/2014/03/mirror-neurons-in-brain-schizophrenia.jpg?fit=800%2C693&ssl=1","Top image","2019-09-05 10:43:17.278837+02"
"275593","317143","1","https://i2.wp.com/neurosciencenews.com/files/2014/03/nanoscale-texture-changes-affect-neuron-growth.jpg?fit=750%2C559&ssl=1","Top image","2019-09-05 10:43:20.990313+02"
"275619","317167","1","https://i1.wp.com/neurosciencenews.com/files/2014/03/alzheimers-blood-test.jpg?fit=800%2C411&ssl=1","Top image","2019-09-05 10:43:25.151992+02"
"275669","317226","1","https://i0.wp.com/neurosciencenews.com/files/2014/02/fragile-X-genetics-DNA.jpg?fit=800%2C600&ssl=1","Top image","2019-09-05 10:43:34.669139+02"
"275699","317779","4","https://www.youtube.com/embed/Wllc5gSc-N8?feature=oembed",,"2019-09-05 10:43:39.684675+02"
"275710","317263","1","https://i0.wp.com/neurosciencenews.com/files/2014/02/antibodies-detected-ms-blood-test.jpg?fit=1171%2C1579&ssl=1","Top image","2019-09-05 10:43:44.084138+02"
"275718","317268","1","https://i1.wp.com/neurosciencenews.com/files/2014/02/cognitive-impairment-not-caused-by-alcohol-older-men.jpg?fit=640%2C362&ssl=1","Top image","2019-09-05 10:43:46.583635+02"
"275720","317793","4","https://www.youtube.com/embed/S0LzPaT8Dwo?feature=oembed",,"2019-09-05 10:43:46.609039+02"
"275744","317291","1","https://i1.wp.com/neurosciencenews.com/files/2014/02/psychology-sad-music-enhances-mood.jpg?fit=750%2C536&ssl=1","Top image","2019-09-05 10:43:50.088778+02"
"275745","317293","1","https://i1.wp.com/neurosciencenews.com/files/2014/02/oligomers-alzheimers-from-supercomputer.jpg?fit=720%2C200&ssl=1","Top image","2019-09-05 10:43:50.742372+02"
"275765","317823","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/Bill-Nye-transgenderism-raging-lunatic-anti-science.jpg","Image: Bill Nye goes FULL LUNATIC with vulgar transgender music video singing about “moist vagina” and how transgenderism is “evolution”","2019-09-05 10:43:55.597618+02"
"275768","317315","1","https://i0.wp.com/neurosciencenews.com/files/2014/02/boys-delayed-language-reading-development.jpg?fit=750%2C498&ssl=1","Top image","2019-09-05 10:43:55.972891+02"
"275655","317747","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/Welcome-To-California-Road-Sign.jpg","Image: California cities are among the most polluted in America","2019-09-05 10:43:32.185209+02"
"275802","317856","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/Vitamin-D-Capsules.jpg","Image: Vitamin D may be your best defense against respiratory infections, new science finds","2019-09-05 10:44:02.628654+02"
"275803","317857","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/epigenetics-e1480853396368.jpg","Image: If you believe in transgenderism (spontaneous genetic transmutation), you don’t believe in REAL SCIENCE at all","2019-09-05 10:44:02.663599+02"
"275804","317857","1","https://www.naturalnews.com/gallery/articles/vitamin-c-carbon-elements.jpg","","2019-09-05 10:44:02.667374+02"
"275811","317368","1","https://i1.wp.com/neurosciencenews.com/files/2014/01/tbi_topography_big.jpg?fit=1200%2C520&ssl=1","Top image","2019-09-05 10:44:04.361596+02"
"275828","317399","1","https://i2.wp.com/neurosciencenews.com/files/2014/01/both_sides_brain_speech_BIG.jpg?fit=1200%2C520&ssl=1","Top image","2019-09-05 10:44:09.797624+02"
"275835","317875","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/Night-Highway-City-Cars.jpg","Image: Grid down in San Fran, NYC and LA – what happens when ALL major cities lose power?","2019-09-05 10:44:11.216522+02"
"275839","317878","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/Virus-Lab-Microscope-Flu-Disease.jpg","Image: Better than pharma: Frog mucus found to kill influenza strains","2019-09-05 10:44:11.587937+02"
"275857","317419","1","https://i1.wp.com/neurosciencenews.com/files/2014/01/sodium_opioid_receptors_BIG.jpg?fit=1200%2C520&ssl=1","Top image","2019-09-05 10:44:13.437166+02"
"276003","317584","1","https://i0.wp.com/neurosciencenews.com/files/2013/12/thombin-spinal-cord.jpg?fit=400%2C388&ssl=1","Top image","2019-09-05 10:44:46.404473+02"
"275921","317941","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/Man-Head-Down-Stress-Worry.jpg","Image: Americans are totally stressed-out and suffering from widespread depression, warn researchers","2019-09-05 10:44:28.879313+02"
"275951","317524","1","https://i0.wp.com/neurosciencenews.com/files/2013/12/tbi-rehab.jpg?fit=216%2C150&ssl=1","Top image","2019-09-05 10:44:36.198456+02"
"275953","317520","1","https://i1.wp.com/neurosciencenews.com/files/2013/12/huntingtons-pnas-research.jpg?fit=400%2C410&ssl=1","Top image","2019-09-05 10:44:36.588995+02"
"275908","317481","1","https://i1.wp.com/neurosciencenews.com/files/2013/12/hscmediabanner-v4.jpg?fit=1200%2C520&ssl=1","Top image","2019-09-05 10:44:25.716086+02"
"276033","317604","1","https://i2.wp.com/neurosciencenews.com/files/2013/11/public-genes-williams.jpg?fit=586%2C443&ssl=1","Top image","2019-09-05 10:44:53.675617+02"
"276041","317632","1","https://i0.wp.com/neurosciencenews.com/files/2013/11/astrocytes-brain-changes.jpg?fit=609%2C599&ssl=1","Top image","2019-09-05 10:44:55.982738+02"
"276055","318046","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/Crops-Vegetables-Farm-Garden.jpg","Image: Easy cukes: How to grow cucumbers for summer","2019-09-05 10:44:57.448706+02"
"276070","317660","1","https://i1.wp.com/neurosciencenews.com/files/2013/03/progress_alzheimers-PUBLIC.jpg?fit=1200%2C854&ssl=1","Top image","2019-09-05 10:45:01.50058+02"
"276083","318061","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/10/Crossed_hamburger_as_expression_of_opinion_about_fast_foods.jpg","Image: Decrease your risk of breast cancer by avoiding these foods","2019-09-05 10:45:04.446181+02"
"276105","317694","1","https://i0.wp.com/neurosciencenews.com/files/2013/11/ARX-protein.jpeg?fit=390%2C183&ssl=1","Top image","2019-09-05 10:45:10.24723+02"
"276117","318093","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/Military-Explosion-War.jpg","Image: How to stay SANE in an INSANE world (and why YOU are important for the rebuilding of human society)","2019-09-05 10:45:11.725901+02"
"276120","318093","4","https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F317548697&show_artwork=true&maxwidth=500&maxheight=750",,"2019-09-05 10:45:11.729867+02"
"276274","318226","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/flowerbed-279318_1280.jpg","Image: How to effortlessly start a flower bed from scratch","2019-09-05 10:45:50.69964+02"
"276609","318201","4","https://www.youtube.com/embed/KVeTfUozakc?feature=oembed",,"2019-09-05 10:47:02.980122+02"
"276212","317789","1","https://i0.wp.com/neurosciencenews.com/files/2013/10/surgical-robot.jpg?fit=585%2C298&ssl=1","Top image","2019-09-05 10:45:31.866644+02"
"276228","317817","1","https://i0.wp.com/neurosciencenews.com/files/2013/10/adult-zebra-finch.jpg?fit=800%2C600&ssl=1","Top image","2019-09-05 10:45:37.689167+02"
"276231","318182","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/Empty-Pockets-Broke-Business.jpg","Image: Most U.S. households can’t survive even a small financial emergency – Part I","2019-09-05 10:45:38.094098+02"
"276237","318187","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/Leaf-On-The-Floor.jpg","Image: The end of chemical fertilizers? New device uses bacteria to nourish soil","2019-09-05 10:45:38.591877+02"
"276277","318228","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/Facebook-Fake-News-Label.jpg","Image: TED Talk parody shows how easily the public is brainwashed by authoritative-looking “performance” and formulas","2019-09-05 10:45:51.040822+02"
"276285","317885","1","https://i0.wp.com/neurosciencenews.com/files/2013/10/mouse-whiskers.jpg?fit=500%2C500&ssl=1","Top image","2019-09-05 10:45:52.629992+02"
"276295","318237","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/hiking-prepper-woods.jpg","Image: Ready to survive? Make sure to avoid these common prepping mistakes and pitfalls – Part I","2019-09-05 10:45:55.746518+02"
"276390","318307","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/11/solar-blast.jpg","Image: “Space weather” can cause cascading collapse across critical human civilization infrastructure, blocking rail transport, aviation, and food delivery","2019-09-05 10:46:16.051249+02"
"276372","317976","1","https://i1.wp.com/neurosciencenews.com/files/2013/10/fmri-new-brain-scan.png?fit=900%2C444&ssl=1","Top image","2019-09-05 10:46:13.129283+02"
"276396","318311","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/uluru-1076320_1280.jpg","Image: Man survives 71 days in the desert by eating frogs and leeches","2019-09-05 10:46:16.560451+02"
