id,title,author_id,body,raw_body,category,perex,url,source_id,other_info,published_at,extracted_at,feedback_facebook_id,monitoring_tags
"379686","A Second Medical Opinion Can Save Your Life","8314","When it comes to your health, being rushed into decision making is rarely the best course of action.... <truncated>","<p style=""text-align: justify;"">When it comes to your health, being rushed into decision making is r... <truncated>","{Health,Medicine}","<p>When it comes to your health, being rushed into decision making is rarely the best course of action. Unfortunately, being faced with critical or life altering conditions, such as cancer or serious illness often prompts patients to do just that. Understandably, there is a sense of urgency surrounding medical treatment when serious medical issues arise, [&hellip;]</p>
","https://naturalnewsblogs.com/second-medical-opinion-can-save-life/","142","{""tags"": [""second medical opinion"", ""second opinion""], ""updated_at"": ""2016-06-22T10:12:44""}","2016-06-22 10:12:44+02","2019-09-19 15:29:59.085346+02","108678185","english, medical"
"379691","How to Get Rid of Double Chin – Top Pocket-friendly Treatments","8476","A double chin can be simply described as a layer of fat located under your neck skin, which makes yo... <truncated>","<p>A double chin can be simply described as a layer of fat located under your neck skin, which makes... <truncated>","{Health,""Weight Loss""}","<p>A double chin can be simply described as a layer of fat located under your neck skin, which makes your skin sag down and causes wrinkles. Nobody likes double chin since it makes them look like wearing a scarf, hiding their slim face and attractiveness. You can notice the common between most of people with [&hellip;]</p>
","https://naturalnewsblogs.com/get-rid-double-chin-top-pocket-friendly-treatments/","142","{""tags"": [""double chin"", ""Natural remedies"", ""weight loss"", ""wellness""], ""updated_at"": ""2016-06-23T11:20:44""}","2016-06-23 11:20:44+02","2019-09-19 15:30:06.220012+02","108678190","english, medical"
"379681","How to Grow Hair Faster – 10 Natural Treatments","8476","Your hair is definitely one of the first and most important things that people notice about your app... <truncated>","<p>Your hair is definitely one of the first and most important things that people notice about your ... <truncated>","{Health}","<p>Your hair is definitely one of the first and most important things that people notice about your appearance. Therefore, to be attractive and confident, some expect their hair look long, shiny and gorgeous. It is estimated that each of us has approximately five million hair follicles, where the hair arises from. On the scalp, hair [&hellip;]</p>
","https://naturalnewsblogs.com/grow-hair-faster-10-natural-treatments/","142","{""tags"": [""blood circulation"", ""Hair growth"", ""health"", ""Natural remedies""], ""updated_at"": ""2016-06-20T16:57:10""}","2016-06-20 16:57:10+02","2019-09-19 15:29:55.445754+02","108678180","english, medical"
"379688","Home Remedies for Swollen Feet – Top 10 Handy Tips","8476","Although swollen feet cannot be called a disease, you still need to pay proper attention to avoid a ... <truncated>","<p>Although swollen feet cannot be called a disease, you still need to pay proper attention to avoid... <truncated>","{Health}","<p>Although swollen feet cannot be called a disease, you still need to pay proper attention to avoid a potential health problem behind it. Into the bargain, the condition can cause you many discomforts such as difficulty when walking, the irritation and the inflammation under the skin. So… do not neglect the signs and underestimate the [&hellip;]</p>
","https://naturalnewsblogs.com/home-remedies-swollen-feet-top-10-handy-tips/","142","{""tags"": [""health"", ""magnesium"", ""Natural remedies"", ""swollen feet""], ""updated_at"": ""2016-06-22T10:28:43""}","2016-06-22 10:28:33+02","2019-09-19 15:29:59.576192+02","108678187","english, medical"
"379694","When Running Was for Weirdos","8038","For a long time, running was for weirdos. It wasn’t always like it is today. Today we’re used to peo... <truncated>","<p>For a long time, running was for weirdos. It wasn’t always like it is today. Today we’re used to ... <truncated>","{Health,""Personal Care"",Lifestyle,Fitness}","<p>For a long time, running was for weirdos. It wasn’t always like it is today. Today we’re used to people pushing past us on the sidewalk, dressed in neon and kitted out with iPods and FitBits. It’s normal that everybody looks like cyborg highlighters. In America, the metric system is basically kept alive by 5k [&hellip;]</p>
","https://naturalnewsblogs.com/when-running-was-for-weirdos/","142","{""tags"": [], ""updated_at"": ""2016-06-24T16:56:19""}","2016-06-24 16:56:19+02","2019-09-19 15:30:11.526752+02","108678193","english, medical"
"379678","Why We Need Exercise In The Modern Age","8505","You hear, read, and see the many reports about the numerous benefits of exercise. Exercise is an imp... <truncated>","<p>You hear, read, and see the many reports about the numerous benefits of exercise. Exercise is an ... <truncated>","{Health,Lifestyle,Fitness}","<p>You hear, read, and see the many reports about the numerous benefits of exercise. Exercise is an important piece of the puzzle for a healthy body. Lets back up a bit to the underlying reason why it is the main mode of achieving better health. Okay, let&#8217;s back up a couple of hundred years. Hunter-gathers [&hellip;]</p>
","https://naturalnewsblogs.com/need-exercise-modern-age/","142","{""tags"": [""exercise"", ""fitness"", ""health"", ""hunter-gatherers"", ""natural vitamin d"", ""Wellness Lifestyle"", ""why we need exercise""], ""updated_at"": ""2016-06-20T09:32:40""}","2016-06-17 20:14:49+02","2019-09-19 15:29:54.83135+02","108678177","english, medical"
"379711","Natural Ways to Boost Stem Cell Production","8073","Stem cells are vital to the future of anti-aging medicine.
Every day I’m getting a little bit closer... <truncated>","<p>Stem cells are vital to the future of anti-aging medicine.</p>
<p>Every day I’m getting a little ... <truncated>","{Health}","<p>Stem cells are vital to the future of anti-aging medicine. Every day I’m getting a little bit closer to harnessing their immortal power. What are stem cells? Stem cells are your reserve of &#8220;replacement cells.&#8221; Your body can use them to replace any kind of cell that is damaged, old or dying. They can morph [&hellip;]</p>
","https://naturalnewsblogs.com/natural-ways-boost-stem-cell-production/","142","{""tags"": [], ""updated_at"": ""2016-07-01T12:00:23""}","2016-07-01 12:00:23+02","2019-09-19 15:30:23.531562+02","108678210","english, medical"
"379713","Fennel and the healing powers of this natural medicine","8444","The medicinal benefits of fennel
Fennel is a delicious, healthy vegetable that tastes a bit like ani... <truncated>","<h1>The medicinal benefits of fennel</h1>
<p><strong>Fennel is a delicious, healthy vegetable that t... <truncated>","{Health}","<p>The medicinal benefits of fennel Fennel is a delicious, healthy vegetable that tastes a bit like anise. It is used as a vegetable and spice. In early days it was used in a completely another way. In horse stables and dog shelters, a powder of this plant was used to prevent fleas from spreading. Fennel [&hellip;]</p>
","https://naturalnewsblogs.com/fennel-healing-powers-natural-medicine/","142","{""tags"": [""anethol"", ""cancer"", ""digestion"", ""disease"", ""Fennel"", ""fennel powder"", ""fennel salad"", ""fennel seed"", ""fennel tea"", ""flatulence""], ""updated_at"": ""2016-07-05T09:50:09""}","2016-07-05 09:50:09+02","2019-09-19 15:30:26.569885+02","108678212","english, medical"
"379720","Can Dementia Be Caused By  Hypertension and Diabetes Type 2?","8092","Fact or myth??
It’s a FACT!
Hypertension, and type 2 diabetes causes many degenerative diseases like... <truncated>","<p><strong>Fact or myth??</strong></p>
<p><strong>It’s a FACT!</strong></p>
<p>Hypertension, and typ... <truncated>","{Health,""Mental Health"",Nutrition}","<p>Fact or myth?? It’s a FACT! Hypertension, and type 2 diabetes causes many degenerative diseases like dementia. Statistically speaking, the dementia patients are approximately 47.5 million currently, all around the world. The number is estimated to rise to 75.6 million by the year 2030, and will continue to grow by 2050 to more than 135.5 millions in [&hellip;]</p>
","https://naturalnewsblogs.com/can-dementia-caused-hypertension-diabetes-type-2/","142","{""tags"": [""and Diabetes Type 2"", ""Causes Dementia?"", ""Does Hypertension""], ""updated_at"": ""2016-07-06T09:52:40""}","2016-07-06 09:52:40+02","2019-09-19 15:30:30.760351+02","108678219","english, medical"
"379690","Good Health Begins With the First Bite","8157","USA Today ran an interesting series of articles on our ridiculous health care system or should I say... <truncated>","<p>USA Today ran an interesting series of articles on our ridiculous health care system or should I ... <truncated>","{Health}","<p>USA Today ran an interesting series of articles on our ridiculous health care system or should I say our “disease care” system. While more and more Americans concerned with the increasing costs of the U.S. health care system, hawked as the best medical care in the world, the problem is that those that cannot afford [&hellip;]</p>
","https://naturalnewsblogs.com/good-health-begins-first-bite/","142","{""tags"": [], ""updated_at"": ""2016-06-23T11:11:36""}","2016-06-23 11:11:36+02","2019-09-19 15:30:05.964055+02","108678189","english, medical"
"379703","How Much Coffee Should I Drink Daily?","8511","Coffee, believe it or not, may have more positive health benefits than you might think.
This may sur... <truncated>","<h1>Coffee, believe it or not, may have more positive health benefits than you might think.</h1>
<p>... <truncated>","{Health,Nutrition}","<p>Coffee, believe it or not, may have more positive health benefits than you might think. This may surprise you given that many reports have been published about how harmful coffee can be, but of course, ‘everything in moderation’ as the old adage goes. Benefits Caffeine kick There is of course the benefit of increasing energy [&hellip;]</p>
","https://naturalnewsblogs.com/much-coffee-drink-daily/","142","{""tags"": [], ""updated_at"": ""2016-06-28T11:19:51""}","2016-06-28 11:19:51+02","2019-09-19 15:30:15.987425+02","108678202","english, medical"
"379708","Have inflammatory diseases risen while GMO crops are the majority of food sources?","8512","Have inflammatory diseases risen over time and are they related to eating more GMO crops or exposure... <truncated>","<p>Have inflammatory diseases risen over time and are they related to eating more GMO crops or expos... <truncated>","{Health,Farming,Biotechnology,Food,Nutrition,Chemicals}","<p>Have inflammatory diseases risen over time and are they related to eating more GMO crops or exposure to pesticides? The problem isn&#8217;t just the GMO crops themselves. But the pesticides that are sprayed on them, which then gets into the food system. In 2015, 92% of corn and 94% of soy grown in the US [&hellip;]</p>
","https://naturalnewsblogs.com/inflammatory-diseases-risen-gmo-crops-majority-food-sources/","142","{""tags"": [""corn"", ""GMO Soy"", ""inflammatory disease""], ""updated_at"": ""2016-06-30T10:21:34""}","2016-06-30 10:21:34+02","2019-09-19 15:30:19.901196+02","108678207","english, medical"
"379701","&#8221; . . . with liberty and justice for all.&#8221; Dream on!","8157","Veganism, or even vegetarianism, would go far to reduce childhood obesity, but getting some people t... <truncated>","<p>Veganism, or even vegetarianism, would go far to reduce childhood obesity, but getting some peopl... <truncated>","{Health}","<p>Veganism, or even vegetarianism, would go far to reduce childhood obesity, but getting some people to change what they eat is not an easy thing. It would be good though to see schools make one or both of those choices. I would also think it would decrease some of the illnesses that are prevalent in [&hellip;]</p>
","https://naturalnewsblogs.com/liberty-justice-dream/","142","{""tags"": [], ""updated_at"": ""2016-06-28T09:35:17""}","2016-06-28 09:35:17+02","2019-09-19 15:30:15.489323+02","108678200","english, medical"
"379725","Tomato, the medicinal use of a vegetable","8444","Tomato is a fruit but we use it as a vegetable. It has medicinal properties. But these are not recom... <truncated>","<p><strong>Tomato is a fruit but we use it as a vegetable. It has medicinal properties. But these ar... <truncated>","{Health}","<p>Tomato is a fruit but we use it as a vegetable. It has medicinal properties. But these are not recommended for anyone. People with auto immune disease might want to avoid tomatoes. The majority of the people can enjoy its benefits as medicinal food.  Auto immune disease and tomato Does the tomato have medicinal benefits? [&hellip;]</p>
","https://naturalnewsblogs.com/tomato-medicinal-use-vegetable/","142","{""tags"": [""advise"", ""artritis"", ""auto-immune disease"", ""cancer"", ""Cooking"", ""Crohn's Disease"", ""lycopene"", ""medicinal"", ""medicinal food"", ""nightshade""], ""updated_at"": ""2016-07-07T12:18:29""}","2016-07-07 12:18:29+02","2019-09-19 15:30:34.707994+02","108678224","english, medical"
"379737","Brussels sprouts, medicine for happiness","8444","These small cabbages are delicious. But you have to boil it a maximum of 5 minutes. Then its taste g... <truncated>","<p><strong>These small cabbages are delicious. But you have to boil it a maximum of 5 minutes. Then ... <truncated>","{Health,""Nutritional Medicine""}","<p>These small cabbages are delicious. But you have to boil it a maximum of 5 minutes. Then its taste gets the rights that it deserves. In Europe, people use to boil Brussels sprouts for over one hour. Then Brussels sprouts start to smell bad and loose virtually all of their nutrient content. 88 grams of [&hellip;]</p>
","https://naturalnewsblogs.com/brussels-sprouts-medicine-happiness/","142","{""tags"": [""antioxidants"", ""bipolar"", ""brussels sprouts"", ""brussels sprouts cheese"", ""C"", ""cancer"", ""colorectal cancer"", ""dna damage"", ""e"", ""glucosinolates""], ""updated_at"": ""2016-07-11T15:42:25""}","2016-07-11 15:42:25+02","2019-09-19 15:30:45.740947+02","108678236","english, medical"
"379706","How to Get Rid of Puffy Eyes – Top 10 Handy Tips","8476","Have you ever woken up in the morning and notice the swelling of your eyes? Do not rush to worry sin... <truncated>","<p>Have you ever woken up in the morning and notice the swelling of your eyes? Do not rush to worry ... <truncated>","{Health}","<p>Have you ever woken up in the morning and notice the swelling of your eyes? Do not rush to worry since it is not a serious health problem. However, there is one thing that it will definitely affect is your appearance, in which your eyes no longer look bright and beautiful because they are swollen. [&hellip;]</p>
","https://naturalnewsblogs.com/get-rid-puffy-eyes-top-10-handy-tips/","142","{""tags"": [""health"", ""Natural remedies"", ""puffy eyes""], ""updated_at"": ""2016-06-29T11:12:29""}","2016-06-29 11:12:29+02","2019-09-19 15:30:19.430052+02","108678205","english, medical"
"379753","10 Easy To Prepare Juice Recipes With Great Health Benefits","8517","What better way to start your day than with a glass of fresh juice out of your fridge? Within moment... <truncated>","<p>What better way to start your day than with a glass of fresh juice out of your fridge? Within mom... <truncated>","{Health,Food,Nutrition,Fitness}","<p>What better way to start your day than with a glass of fresh juice out of your fridge? Within moments of drinking it, you can feel completely refreshed. Also, with lots of fruits and vegetables readily available, you can make up your recipe, depending on what you want for the betterment of your health. Although [&hellip;]</p>
","https://naturalnewsblogs.com/10-easy-prepare-juice-recipes-great-health-benefits/","142","{""tags"": [""Juice"", ""juice recipes"", ""recipes""], ""updated_at"": ""2016-07-15T12:05:14""}","2016-07-15 12:05:14+02","2019-09-19 15:30:53.565221+02","108678252","english, medical"
"379716","How to Grow Turmeric Plant at Home","8467","Intro
Turmeric (Curcuma Longa) is a perennial herb plant of the ginger family mostly known for its u... <truncated>","<p><strong>Intro</strong></p>
<p>Turmeric (Curcuma Longa) is a perennial herb plant of the ginger fa... <truncated>","{Health,Gardening}","<p>Intro Turmeric (Curcuma Longa) is a perennial herb plant of the ginger family mostly known for its use as curry powder in Indian cuisine. From the ancient time, in the Indian subcontinent, almost all the curry dishes make use of this great spice. Turmeric has also been used in alternative medicine as a key ingredient [&hellip;]</p>
","https://naturalnewsblogs.com/grow-turmeric-plant-home/","142","{""tags"": [""How to grow turmeric"", ""turmeric plant""], ""updated_at"": ""2017-05-30T13:03:24""}","2016-07-05 11:14:46+02","2019-09-19 15:30:27.298512+02","108678215","english, medical"
"379723","Brain Injuries-The Missing Link In Mental Health Conditions?","8513","Could Traumatic Brain Injuries Be Responsible For Mental Health Conditions?
During the last fifteen ... <truncated>","<h2>Could Traumatic Brain Injuries Be Responsible For Mental Health Conditions?</h2>
<p>During the l... <truncated>","{Health}","<p>Could Traumatic Brain Injuries Be Responsible For Mental Health Conditions? During the last fifteen years, an increasing amount of time and money has been invested into mental health research with the aim of gaining a better understanding of the conditions affecting such a large percentage of society. A better understanding would also help us to [&hellip;]</p>
","https://naturalnewsblogs.com/brain-injuries-missing-link-mental-health-conditions/","142","{""tags"": [""brain"", ""mental disorder""], ""updated_at"": ""2016-07-07T09:54:43""}","2016-07-07 09:54:43+02","2019-09-19 15:30:31.526894+02","108678222","english, medical"
"379748","Common mushrooms, anti-inflammation medicine","8444","Many mushrooms do contain small amounts of vitamin B12, a vitamin of which we have been told that it... <truncated>","<p><strong>Many mushrooms do contain small amounts of vitamin B12, a vitamin of which we have been t... <truncated>","{Health}","<p>Many mushrooms do contain small amounts of vitamin B12, a vitamin of which we have been told that it is not available in plants. Common mushrooms are one of the mushrooms containing a small bit of B12. However, opponents of this fact say that there is only B12 in common mushrooms because of the way [&hellip;]</p>
","https://naturalnewsblogs.com/common-mushrooms-anti-inflammation-medicine/","142","{""tags"": [""b12"", ""b12 mushroom"", ""b12 plant"", ""breast cancer"", ""button mushroom"", ""cancer"", ""cancer mushroom"", ""cancer vegetable"", ""common mushrooms"", ""ergotheonein""], ""updated_at"": ""2016-07-14T11:43:18""}","2016-07-14 11:43:18+02","2019-09-19 15:30:52.240281+02","108678247","english, medical"
"379715","The medicinal benefits of mint and mint tea","8444","Mint is a delightfully fresh herb. It is healthy and famous for being the main ingredient in fresh t... <truncated>","<p><strong>Mint is a delightfully fresh herb. It is healthy and famous for being the main ingredient... <truncated>","{Health}","<p>Mint is a delightfully fresh herb. It is healthy and famous for being the main ingredient in fresh tea. You can use dried and pulverized leaves to make a cup of delicious tea. You will need fewer leaves when you use dried rather than fresh ones to prepare tea. This is because water absorbs the [&hellip;]</p>
","https://naturalnewsblogs.com/medicinal-benefits-mint-mint-tea/","142","{""tags"": [""digestion"", ""esential oil"", ""fresh"", ""headache"", ""healthy"", ""Herb"", ""Irritable Bowel Syndrome"", ""menthol"", ""mint"", ""mint leaves""], ""updated_at"": ""2016-07-05T11:06:57""}","2016-07-05 11:06:57+02","2019-09-19 15:30:27.044868+02","108678214","english, medical"
"379722","10 Benefits Of Stevia You May Not Know","8513","Stevia’s Background
Stevia is a plant extract which has been used as a sweetener in Asia and South A... <truncated>","<h2>Stevia&#8217;s Background</h2>
<p>Stevia is a plant extract which has been used as a sweetener i... <truncated>","{Health}","<p>Stevia&#8217;s Background Stevia is a plant extract which has been used as a sweetener in Asia and South America for hundreds of years. It is known as a natural sweetener and the leaves from the plant could even be described as a primitive form of gum. The extract is actually 200 &#8211; 300 times sweeter [&hellip;]</p>
","https://naturalnewsblogs.com/10-benefits-stevia-may-not-know/","142","{""tags"": [""Stevia""], ""updated_at"": ""2016-07-07T09:39:40""}","2016-07-07 09:39:40+02","2019-09-19 15:30:31.277467+02","108678221","english, medical"
"379732","How to Get Rid of a Black Eye – Top 10 Useful Treatments","8476","A black eye is definitely not the same condition as dark circle, which possibly causes you pain and ... <truncated>","<p>A black eye is definitely not the same condition as dark circle, which possibly causes you pain a... <truncated>","{Health}","<p>A black eye is definitely not the same condition as dark circle, which possibly causes you pain and swelling or even headache and blurry vision. A black eye is often a consequence of trauma, in which there is bleeding of the tissue around your eye. Besides, there are some other factors that can cause the [&hellip;]</p>
","https://naturalnewsblogs.com/get-rid-black-eye-top-10-useful-treatments/","142","{""tags"": [""black eye"", ""health"", ""Natural remedies"", ""skin care""], ""updated_at"": ""2016-07-08T12:09:34""}","2016-07-08 12:09:34+02","2019-09-19 15:30:40.720832+02","108678231","english, medical"
"379745","Iceberg lettuce, a vehicle for vegetable medicines","8444","Iceberg lettuce is a crispy kind of lettuce. We eat it raw. But it has not always been this way. In ... <truncated>","<p><strong>Iceberg lettuce is a crispy kind of lettuce. We eat it raw. But it has not always been th... <truncated>","{Health}","<p>Iceberg lettuce is a crispy kind of lettuce. We eat it raw. But it has not always been this way. In ancient Egypt, Greece and Rome, people eat their lettuce well done. We can only hope they did not boil there warm salad too long. Is this vegetable a good candidate to be used in [&hellip;]</p>
","https://naturalnewsblogs.com/iceberg-lettuce-vehicle-vegetable-medicines/","142","{""tags"": [""colors plants"", ""enzymes"", ""folates"", ""Iceberg lettuce"", ""lettuce medicinal"", ""meal salad"", ""medicinal"", ""nutrient rich"", ""nutrients"", ""vegetable""], ""updated_at"": ""2016-07-13T11:03:46""}","2016-07-13 11:03:46+02","2019-09-19 15:30:48.768735+02","108678244","english, medical"
"799264","Now panic-buying shoppers form a massive queue outside a Superdrug 'to buy hand sanitiser'","12979","Someone who is infected with the coronavirus can spread it with just a simple cough or a sneeze, sci... <truncated>","<div><p class=""mol-para-with-font"">Someone who is infected with the coronavirus can spread it with j... <truncated>","{NULL}","Eager shoppers were filmed lining up outside a Superdrug in Newham, east London, to try get their hands on antibacterial hand sanitiser as coronavirus fears grip the country.","https://www.dailymail.co.uk/news/article-8091241/Now-panic-buying-shoppers-form-massive-queue-outside-Superdrug-buy-hand-sanitiser.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","200","{""keywords"": [""dailymail"", ""news"", ""Coronavirus"", ""London""], ""tags"": []}","2020-03-09 15:03:12+01","2020-03-09 15:56:49.572744+01","101904645","english, medical"
"379721","Broccoli, The medicinal properties of a superfood","8444","Before broccoli was called a superfood, it was a medicine in European phytotherapy. Scientists are s... <truncated>","<p><strong>Before broccoli was called a superfood, it was a medicine in European phytotherapy. Scien... <truncated>","{Health}","<p>Before broccoli was called a superfood, it was a medicine in European phytotherapy. Scientists are still finding more prove of the use of this vegetable as a medicine. This big, green, edible flower seems to be a good choice, according to hundreds of scientific researches. Research of 2016 In 2016 the University of Illinois published [&hellip;]</p>
","https://naturalnewsblogs.com/broccoli-medicinal-properties-superfood/","142","{""tags"": [""Asthma"", ""broccoli"", ""broccoli cancer"", ""broccoli lungs"", ""Cooking"", ""detox"", ""Lung Disease"", ""raw broccoli"", ""superfood"", ""tryptophan""], ""updated_at"": ""2016-07-06T10:23:02""}","2016-07-06 10:23:02+02","2019-09-19 15:30:31.007211+02","108678220","english, medical"
"379728","Stop Using Magnesium Stearate&#8230; Go Organic!","8514","Why are Artificial Excipients Used?
Excipients are used to produce supplements. They are a key ingre... <truncated>","<h1><b>Why are <span style=""color: #2f8cd0;"">Artificial Excipients Used?</span></b></h1>
<p>Excipien... <truncated>","{Health}","<p>Why are Artificial Excipients Used? Excipients are used to produce supplements. They are a key ingredient, but many consumers aren&#8217;t aware that they can be potentially harmful. These artificial excipients such as magnesium stearate are considered flow agents. They reduce friction in the machines as oil does to a motor. Artificial Excipients improve the mixing process [&hellip;]</p>
","https://naturalnewsblogs.com/stop-using-magnesium-stearate-go-organic/","142","{""tags"": [], ""updated_at"": ""2016-07-07T12:41:48""}","2016-07-07 12:41:48+02","2019-09-19 15:30:35.405264+02","108678227","english, medical"
"379733","Celery, your daily medicinal snack food","8444","In ancient times the celery vegetable has been created out of the celery herb. The ancient Egyptians... <truncated>","<p><span style=""font-weight: 400;""><strong>In ancient times the celery vegetable has been created ou... <truncated>","{Health}","<p>In ancient times the celery vegetable has been created out of the celery herb. The ancient Egyptians, Romans and Greek people turned the small herb into the celery and root celery or celeriac. They did this without genetic manipulation. The Egyptian people drank a tea of the leafs against heart diseases. Also a mash of [&hellip;]</p>
","https://naturalnewsblogs.com/celery-daily-medicinal-snack-food/","142","{""tags"": [""antioxidant"", ""blood pressure"", ""cancer"", ""coumarines"", ""enzymes"", ""Free Radicals"", ""good for kidneys"", ""kidneys"", ""liver"", ""medicinal food""], ""updated_at"": ""2016-07-11T15:06:35""}","2016-07-11 15:06:03+02","2019-09-19 15:30:40.954502+02","108678232","english, medical"
"379755","The Best Natural Supplements for Gaining Muscle","8518","It’s common for weight lifters to want to gain as much muscle as possible. One common but illegal wa... <truncated>","<p>It&#8217;s common for weight lifters to want to gain as much muscle as possible. One common but i... <truncated>","{Health,Fitness}","<p>It&#8217;s common for weight lifters to want to gain as much muscle as possible. One common but illegal way to do this is through the use of steroids, which is not only harmful to the body but could possibly cause you to end up behind bars. We&#8217;re interested in the safe and natural means of [&hellip;]</p>
","https://naturalnewsblogs.com/best-natural-supplements-gaining-muscle/","142","{""tags"": [""amino acids"", ""supplements"", ""Whey Protein""], ""updated_at"": ""2016-07-15T12:09:18""}","2016-07-15 12:09:18+02","2019-09-19 15:30:56.360367+02","108678254","english, medical"
"379749","Purslane, a proven ancient cancer medicine","8444","This leafy vegetable contains more omega 3 than fish oil. Furthermore, the kind of omega 3 is of muc... <truncated>","<p><strong>This leafy vegetable contains more omega 3 than fish oil. Furthermore, the kind of omega ... <truncated>","{Health}","<p>Purslane was already 2000 years ago described as an anti cancer medicine. Modern science confirms this knowledge. In natural therapy purslane is a medicine against a number of diseases.</p>
","https://naturalnewsblogs.com/purslane-proven-ancient-cancer-medicine/","142","{""tags"": [""Anti-Depression"", ""antioxidants"", ""cancer medicine"", ""cancer vegetable"", ""earache"", ""gltuthion"", ""health"", ""liver"", ""lungs"", ""medicine""], ""updated_at"": ""2016-07-14T11:45:52""}","2016-07-14 11:45:52+02","2019-09-19 15:30:52.513022+02","108678248","english, medical"
"379741","Root celery, the forgotten medicine","8444","This vegetable used to be the staple food in Europe before potato arrived into the old world. In fac... <truncated>","<p><strong>This vegetable used to be the staple food in Europe before potato arrived into the old wo... <truncated>","{Health}","<p>This vegetable used to be the staple food in Europe before potato arrived into the old world. In fact, the potato is the replacement of root celery. It is very healthy. This ´replaced´ vegetable is much more healthy than potato. 100 gram contain over 35% of the RDA of vitamin K. It´s a vitamin we [&hellip;]</p>
","https://naturalnewsblogs.com/root-celery-forgotten-medicine/","142","{""tags"": [""arteriosclerosis"", ""athletes food"", ""cancer celery"", ""diuretic"", ""good for kidneys"", ""hypertension"", ""kidney stones"", ""medicinal food"", ""menstruation"", ""nitrates""], ""updated_at"": ""2016-07-12T09:13:59""}","2016-07-12 09:13:59+02","2019-09-19 15:30:47.946685+02","108678240","english, medical"
"379759","10 Tips for Greenhouse Growing Beginners","8520","#1 Install the right infrastructure
In all the excitement to move plants into a new greenhouse, some... <truncated>","<h2><strong>#1 Install the right infrastructure</strong></h2>
<p>In all the excitement to move plant... <truncated>","{Health}","<p>#1 Install the right infrastructure In all the excitement to move plants into a new greenhouse, sometimes the basic shelves, benches, and potting tables are a bit of an afterthought. In reality, these installations should be the absolute first consideration when planning out how the space inside a greenhouse is to be used. Additionally, it’s [&hellip;]</p>
","https://naturalnewsblogs.com/10-tips-greenhouse-growing-beginners/","142","{""tags"": [""building a greenhouse"", ""food growing"", ""greenhouse"", ""organic food""], ""updated_at"": ""2016-07-15T13:16:45""}","2016-07-15 13:16:45+02","2019-09-19 15:30:59.336597+02","108678258","english, medical"
"379788","Natural Ways to Reduce Stress","8523","It is hard to believe that the term “stress” the way we think of it today, was only given this name ... <truncated>","<p>It is hard to believe that the term “stress” the way we think of it today, was only given this na... <truncated>","{Health,""Personal Care"",""Herbal Medicine"",Lifestyle}","<p>It is hard to believe that the term “stress” the way we think of it today, was only given this name in the 1950’s by a doctor named Hans Selye. The fact is that stress, as such, has always been with us – and appears in modern times to be getting worse. What’s more, stress [&hellip;]</p>
","https://naturalnewsblogs.com/natural-ways-reduce-stress/","142","{""tags"": [], ""updated_at"": ""2016-07-22T09:12:05""}","2016-07-22 09:12:05+02","2019-09-19 15:31:13.288409+02","108678287","english, medical"
"379731","This banned fruit has shown to fight colon, breast, pancreatic and skin cancer","8050","The mangosteen fruit is a pear-shaped tropical fruit that had a deep reddish-purple color when ripe.... <truncated>","<p>The mangosteen fruit is a pear-shaped tropical fruit that had a deep reddish-purple color when ri... <truncated>","{Health}","<p>The mangosteen fruit is a pear-shaped tropical fruit that had a deep reddish-purple color when ripe.  It grows on an evergreen treat native to Southeast Asia, where it is referred to as &#8220;queen of fruits&#8221; or &#8220;fruit of the gods.&#8221; (1) Mangosteen is no longer banned in the United States! The fruit was banned from [&hellip;]</p>
","https://naturalnewsblogs.com/banned-fruit-shown-fight-colon-breast-pancreatic-skin-cancer/","142","{""tags"": [], ""updated_at"": ""2016-07-08T11:40:32""}","2016-07-08 11:40:32+02","2019-09-19 15:30:40.432889+02","108678230","english, medical"
"379736","How I Beat My Life-Long Sugar Addiction","8515","My Diet Background
I had been a sugar addict ever since I could remember.  I ate sugar cereal practi... <truncated>","<p style=""color: #0c4661; font-size: 19px;"">My Diet Background</p>
<p>I had been a sugar addict ever... <truncated>","{Health}","<p>My Diet Background I had been a sugar addict ever since I could remember.  I ate sugar cereal practically every day growing up, thinking it was healthy, and I was constantly going after sweets in the house.  I didn’t like vegetables.  By the time I was in my twenties and responsible for my own meals, [&hellip;]</p>
","https://naturalnewsblogs.com/beat-life-long-sugar-addiction/","142","{""tags"": [""addiction"", ""candida"", ""habit"", ""sugar""], ""updated_at"": ""2016-07-11T15:40:06""}","2016-07-11 15:40:06+02","2019-09-19 15:30:45.523319+02","108678235","english, medical"
